month,gmsl_mm,steric_mm,csr_reference_ocean_mass_mm,custom_l3_ocean_mass_mm,forward_ocean_mass_mm,custom_l3_valid_month,custom_l3_reconstructed_month,custom_l3_effective_month,forward_valid_month,forward_reconstructed_month,forward_effective_month,gmsl_gia_corrected_input_mm,gmsl_gia_wtc_corrected_input_mm,custom_l3_gap_filled_input_mm,custom_l3_interpolated_month,gmsl_centered_mm,gmsl_smoothed_mm,gmsl_detrended_centered_mm,gmsl_detrended_smoothed_mm,steric_centered_mm,steric_smoothed_mm,steric_detrended_centered_mm,steric_detrended_smoothed_mm,csr_reference_centered_mm,csr_reference_smoothed_mm,csr_reference_detrended_centered_mm,csr_reference_detrended_smoothed_mm,custom_l3_centered_mm,custom_l3_smoothed_mm,custom_l3_detrended_centered_mm,custom_l3_detrended_smoothed_mm,forward_centered_mm,forward_smoothed_mm,forward_detrended_centered_mm,forward_detrended_smoothed_mm,budget_sum_centered_mm,budget_sum_smoothed_mm,budget_sum_detrended_centered_mm,budget_sum_detrended_smoothed_mm,gmsl_display_panel_a_mm,gmsl_display_panel_b_mm,custom_l3_display_panel_a_mm,custom_l3_display_panel_b_mm,steric_display_panel_a_mm,steric_display_panel_b_mm,budget_sum_display_panel_a_mm,budget_sum_display_panel_b_mm
2021-10,100.74652667,4.10373415798,26.9940965009,16.9052336978,14.9893914312,1,0,1,1,0,1,97.4690266701,94.5940266701,16.9052336978,0,7.27470164567,7.21739170051,-0.625510252529,-0.682820197695,2.17640873038,2.22062094922,-1.48104585714,-1.4368336383,4.32432322531,4.8605930917,1.93642668257,2.47269654896,7.84913998495,6.69830351549,4.43829536657,3.28745889712,5.16630511614,4.07906817213,4.89266942691,3.8054324829,10.0255487153,8.91892446471,2.95724950943,1.85062525882,7.21739170051,-0.682820197695,-3.30169648451,-1.71254110288,-17.7793790508,-11.4368336383,8.91892446471,1.85062525882
2021-11,99.8468989072,4.12600580603,24.8621101685,14.1893720559,12.257649404,1,0,1,1,0,1,96.5348989072,93.6182322406,14.1893720559,0,7.49909297518,7.0577683787,-0.668922716178,-1.11024731266,1.63545552407,1.99797312664,-2.14598057489,-1.78346297233,6.17224525375,5.75663194015,3.6817252225,3.26611190891,6.89753373421,7.63890314359,3.37106726437,4.11243667375,4.28649090763,5.15248810763,4.00109530816,4.86709250816,8.53298925829,9.63687627023,1.22508668948,2.32897370142,7.0577683787,-1.11024731266,-2.36109685641,-0.887563326255,-18.0020268734,-11.7834629723,9.63687627023,2.32897370142
2021-12,95.5848546407,6.12339377403,20.3925978321,11.8742402998,10.2336588495,1,0,1,1,0,1,92.2383546407,89.2800213073,11.8742402998,0,6.39951051524,6.91035665117,-2.03630896928,-1.52546283335,2.18205512546,2.41227221956,-1.72336248495,-1.49314539084,6.7733273414,5.22672374016,4.18018382165,2.6335802204,8.17003571161,6.92553463393,4.52794739029,3.28344631261,6.00466829912,4.44230034977,5.70751278941,4.14514484006,10.3520908371,9.33780685349,2.80458490535,1.79030092177,6.91035665117,-1.52546283335,-3.07446536607,-1.71655368739,-17.5877277804,-11.4931453908,9.33780685349,1.79030092177
2022-01,92.6168810877,8.76900181174,11.4257977472,3.56333151381,0.919385940072,1,0,1,1,0,1,89.2358810877,86.2358810877,3.56333151381,0,6.83246646309,6.76137970087,-1.87115681459,-1.94224357681,3.41930600915,2.7219531385,-0.610093112697,-1.30744598334,2.73459862532,3.54613648987,0.0388316170617,0.850369481614,5.70903445597,7.01115067886,1.95132428318,3.25344050607,3.03574184256,4.19571651734,2.72682642261,3.88680109739,9.12834046511,9.73310381736,1.34123117048,1.94599452273,6.76137970087,-1.94224357681,-2.98884932114,-1.74655949393,-17.2780468615,-11.3074459833,9.73310381736,1.94599452273
2022-02,90.0725374151,9.73368715495,9.35718800301,1.21247284432,-2.24161229386,1,0,1,1,0,1,86.6570374151,83.6153707484,1.21247284432,0,7.05216212429,7.38552492546,-1.91926494654,-1.58590214538,2.5644982809,2.37854820398,-1.58888235239,-1.77483242931,1.1304835029,1.8536223996,-1.66790699387,-0.94476809717,7.15438186899,6.32964579577,3.28104984474,2.45631377151,3.54673941034,2.91069944238,3.22606408015,2.59002411219,9.71888014989,8.70819399975,1.69216749235,0.681481342203,7.38552492546,-1.58590214538,-3.67035420423,-2.54368622849,-17.621451796,-11.7748324293,8.70819399975,0.681481342203
2022-03,89.1851352234,11.2070543692,11.471472241,-2.40233181282,-6.09082224294,1,0,1,1,0,1,85.7351352234,82.6518018901,-2.40233181282,0,8.27194618899,7.64759757177,-0.967284675007,-1.59163329223,1.1518403219,1.88237014089,-3.12552182283,-2.39499200384,1.69578507057,2.04273224966,-1.20522891471,-0.858281735614,6.12552106234,6.73735435378,2.13656718661,2.74840047806,2.14961707424,2.93835822025,1.8171818338,2.60592297982,7.27736138423,8.61972449468,-0.988954636222,0.353408474222,7.64759757177,-1.59163329223,-3.26264564622,-2.25159952194,-18.1176298591,-12.3949920038,8.61972449468,0.353408474222
2022-04,87.4085987829,13.0350030959,11.3658750676,-4.04458263687,-8.06121522735,1,0,1,1,0,1,83.9240987829,80.7990987829,-4.04458263687,0,7.61868440202,7.80190522907,-1.88835025513,-1.70512942809,1.93077181988,2.51696461022,-2.47057183629,-1.88437904595,3.30192817551,2.59718465836,0.29829070173,-0.406452815414,6.93216013002,7.6849118202,2.82758440283,3.580336093,3.11871817617,3.93999390445,2.7745230255,3.59579875378,8.86293194991,10.2018764304,0.357012566539,1.69595704705,7.80190522907,-1.70512942809,-2.3150881798,-1.419663907,-17.4830353898,-11.884379046,10.2018764304,1.69595704705
2022-05,86.5945247948,14.4205670804,12.5902100428,0.959595060165,-2.43211380254,1,0,1,1,0,1,83.0755247948,79.9088581282,0.959595060165,0,7.51508509619,8.02891064455,-2.25975335413,-1.74592780577,4.46828168887,3.30965334114,-0.0570434787402,-1.21567182648,2.79384072902,2.17899695625,-0.312420233266,-0.927264006032,9.99705426824,7.51238901121,5.77685668958,3.29219143254,6.55164646295,3.86898641221,6.19569140203,3.5130313513,14.4653359571,10.8220423523,5.71981321084,2.07651960606,8.02891064455,-1.74592780577,-2.48761098879,-1.70780856746,-16.6903466589,-11.2156718265,10.8220423523,2.07651960606
2022-06,88.6807160029,9.78792645037,18.1361796504,0.623085632467,-3.33470737361,1,0,1,1,0,1,85.1272160029,81.9188826696,0.623085632467,0,8.95296243542,8.337335863,-1.08967980805,-1.70530638048,3.52990651465,3.18924045452,-1.1194001644,-1.46006622453,0.441221964232,2.29871646481,-2.76766248656,-0.910167985978,5.60795263535,7.78798464795,1.27213320522,3.45216521781,1.93659459752,3.9994527568,1.56887962636,3.63173778565,9.13785915001,10.9772251025,0.152733040818,1.99209899328,8.337335863,-1.70530638048,-2.21201535205,-1.54783478219,-16.8107595455,-11.4600662245,10.9772251025,1.99209899328
2022-07,90.6307059432,3.90037312172,29.2295517466,10.8568771561,7.63519148552,1,0,1,1,0,1,87.0427059432,83.7927059432,10.8568771561,0,8.54396005738,8.83466803289,-1.76648597926,-1.47577800374,1.56953316004,3.55485087042,-3.20375503045,-1.21843732007,3.66108670119,2.62902160204,0.349578761891,-0.682486337253,7.75894704026,7.03523226539,3.30750575865,2.58379098378,3.51011720995,2.93328560123,3.13064232855,2.55381071983,9.3284802003,10.5900831358,0.103750728196,1.36535366371,8.83466803289,-1.47577800374,-2.96476773461,-2.41620901622,-16.4451491296,-11.2184373201,10.5900831358,1.36535366371
2022-08,94.5990915157,5.30595891178,30.378716229,13.8248647372,10.7062640539,1,0,1,1,0,1,90.9765915157,87.6849248491,13.8248647372,0,9.00708160587,8.67767582371,-1.57116822392,-1.90057400608,5.56511293658,4.162345113,0.66784323464,-0.734924588935,3.78475614071,3.8264432029,0.370624712908,0.412311775093,7.73879712056,7.61750787121,3.17173398748,3.05044473813,3.35314499622,3.3766979046,2.96191020458,2.98546311296,13.3039100571,11.7798529842,3.83957722212,2.3155201492,8.67767582371,-1.90057400608,-2.38249212879,-1.94955526187,-15.837654887,-10.7349245889,11.7798529842,2.3155201492
2022-09,98.8702484783,6.76069175825,30.2003665439,15.5730823814,12.4513343182,1,0,1,1,0,1,95.2132484783,91.879915145,15.5730823814,0,8.48198580789,9.47916972739,-2.36406781506,-1.36688389557,5.35238924238,5.02817574363,0.331138029006,0.00692453025598,4.03348676679,3.71931707488,0.516731850481,0.202562158566,7.35477945282,9.04627122154,2.67209446827,4.36358623699,3.26683150763,4.90742716733,2.86383680575,4.50443246545,12.7071686952,14.0744469652,3.00323249727,4.37051076725,9.47916972739,-1.36688389557,-0.953728778459,-0.636413763008,-14.9718242564,-9.99307546974,14.0744469652,4.37051076725
2022-10,105.334266793,6.09435047954,26.0094815927,21.1013308041,17.9253913132,1,0,1,1,0,1,101.642766793,98.2677667929,21.1013308041,0,10.9484417684,9.80729019356,-0.165415647716,-1.30656722256,4.16702505194,4.40046525414,-0.978207672878,-0.744767470678,3.33970831713,3.9058740933,-0.279670087691,0.28649568848,12.0452370912,10.2069440504,7.24693025523,5.40863721434,8.10230499814,6.22335030507,7.68755038601,5.80859569294,16.2122621432,14.6074093045,6.26872258235,4.66386974366,9.80729019356,-1.30656722256,0.20694405036,0.408637214341,-15.5995347459,-10.7447674707,14.6074093045,4.66386974366
2022-11,103.253248936,6.17253175005,23.0342921108,18.5126539287,15.2720729058,1,0,1,1,0,1,99.5272489364,96.1105822697,18.5126539287,0,9.99144300438,10.823379081,-1.39021820489,-0.55828212828,3.6819814681,3.08884321026,-1.58723276816,-2.180371026,4.34442719597,2.58612138432,0.622425302649,-1.135880509,11.220815607,10.1602352837,6.30688691952,5.2463065962,7.30091440943,5.86135231629,6.87439988706,5.43483779392,14.9027970751,13.2490784939,4.71965415136,3.0659355702,10.823379081,-0.55828212828,0.160235283691,0.246306596201,-16.9111567897,-12.180371026,13.2490784939,3.0659355702
2022-12,101.629596596,5.35886175931,13.6934991306,10.918857741,6.40982809168,1,0,1,1,0,1,97.8690965956,94.4107632623,10.918857741,0,11.5302524702,11.4479158266,-0.119212532232,-0.20154917587,1.41752311073,2.45805107027,-3.97567263697,-2.93514467743,0.0742286398596,2.35898230525,-3.75039674197,-1.46564307658,7.21465315281,6.36932711678,2.18510261385,1.33977657782,2.1808375413,1.51579719184,1.74256310869,1.07752275924,8.63217626354,8.82737818705,-1.79057002312,-1.59536809961,11.4479158266,-0.20154917587,-3.63067288322,-3.66022342218,-17.5419489297,-12.9351446774,8.82737818705,-1.59536809961
2023-01,99.5204666297,7.62434443459,11.3494902018,-1.47319035165,-7.05071627768,1,0,1,1,0,1,95.7254666297,92.2254666297,-1.47319035165,0,12.8220520051,11.8922933875,0.904783209512,-0.0249754081105,2.274648632,2.51028540337,-3.24252862715,-3.00689185577,2.65829107991,1.14808056979,-1.26895779043,-2.77916830055,0.672512590506,1.67674142903,-4.47265979992,-3.4684309614,-4.93436037519,-3.9122256029,-5.38439471804,-4.36225994575,2.9471612225,4.1870268324,-7.71518842707,-6.47532281717,11.8922933875,-0.0249754081105,-8.32325857097,-8.4684309614,-17.4897145966,-13.0068918558,4.1870268324,-6.47532281717
2023-02,95.258950978,11.0078733414,8.93842648971,-8.7988504809,-14.771505679,1,0,1,1,0,1,91.429450978,87.8877843113,-8.7988504809,0,11.3245756871,11.9459985147,-0.860496901612,-0.239074074008,3.83868446739,3.41648129158,-1.80247430319,-2.22467747901,0.711721989601,1.37324844111,-3.31815036924,-2.65662391773,-2.85694145623,-0.407315197085,-8.11773569813,-5.66810943899,-8.9831539748,-6.48896399457,-9.44494822789,-6.95075824766,0.981743011165,3.00916609449,-9.92021000132,-7.89278691799,11.9459985147,-0.239074074008,-10.4073151971,-10.668109439,-16.5835187084,-12.224677479,3.00916609449,-7.89278691799
2023-03,93.5185568864,14.1913248226,10.5254194243,-7.56536960069,-13.7898169509,1,0,1,1,0,1,89.6545568864,86.0712235531,-7.56536960069,0,11.691367852,11.4115684622,-0.761508529924,-1.04130791974,4.13611077535,4.84277359073,-1.62902950668,-0.9223666913,0.749732253829,-0.24419061129,-3.38276359352,-4.37668645864,0.962483274468,-0.933812365988,-4.4139328189,-6.31022845936,-5.54937763372,-7.07883104573,-6.02293179705,-7.55238520906,5.09859404982,3.90896122474,-6.04296232558,-7.23259515066,11.4115684622,-1.04130791974,-10.933812366,-11.3102284594,-15.1572264093,-10.9223666913,3.90896122474,-7.23259515066
2023-04,91.9226762283,17.6577568054,5.86992081476,-11.8837216831,-17.8838949322,1,0,1,1,0,1,88.0241762283,84.3991762283,-11.8837216831,0,11.2187618474,12.1413958549,-1.50191832767,-0.579284320207,6.55352552944,5.38523293863,0.66440373597,-0.503888854842,-2.1940260773,-0.109554838966,-6.42914541315,-4.34467417482,-0.906978916206,-0.26292727895,-6.39901686105,-5.75496522379,-6.70396152868,-6.22797084994,-7.18927560225,-6.71328492351,5.64654661323,5.12230565968,-5.73461312508,-6.25885407863,12.1413958549,-0.579284320207,-10.2629272789,-10.7549652238,-14.6147670614,-10.5038888548,5.12230565968,-6.25885407863
2023-05,93.5074975639,15.4183479026,10.9119986203,-9.88174540319,-15.4143336529,1,0,1,1,0,1,89.5744975639,85.9078308972,-9.88174540319,0,13.5140578652,13.5482205411,0.525573896977,0.559736572885,5.46606251109,6.0086727285,-0.54704079382,-0.0044305764084,1.11562930657,0.542923573542,-3.22211351779,-3.79481925082,-0.844286195112,-0.478490801497,-6.45194599142,-6.08615059781,-6.43057338741,-6.25728915735,-6.92764737123,-6.75436314117,4.62177631598,5.530181927,-6.99898678524,-6.09058117422,13.5482205411,0.559736572885,-10.4784908015,-11.0861505978,-13.9913272715,-10.0044305764,5.530181927,-6.09058117422
2023-06,96.5535954782,12.2644500807,20.4021251775,-4.66907429606,-10.9086345271,1,0,1,1,0,1,92.5860954782,88.8777621449,-4.66907429606,0,15.9118419107,14.9919917417,2.65555414935,1.7357039803,6.00643014498,6.12500553281,-0.130654671375,-0.012079283536,2.70716749135,2.66069705321,-1.73319882151,-1.77966925966,0.315792706827,-0.047140537333,-5.40748894095,-5.77042218512,-5.63733255597,-6.15106729431,-6.14616645003,-6.65990118836,6.3222228518,6.07786499548,-5.53814361233,-5.78250146865,14.9919917417,1.7357039803,-10.0471405373,-10.7704221851,-13.8749944672,-10.0120792835,6.07786499548,-5.78250146865
2023-07,98.550821335,9.23336390406,29.7277594071,3.48500199213,-2.26022166396,1,0,1,1,0,1,94.548821335,90.798821335,3.48500199213,0,15.5500754491,16.1912976526,2.02598389458,2.66720609804,6.90252394238,6.77895186561,0.641457614587,0.517885537821,4.1592943617,4.13200046648,-0.38369543967,-0.410989334894,0.387071876285,0.39380519048,-5.45183162297,-5.44509830877,-6.38529593953,-6.34496911424,-6.90588974383,-6.86556291854,7.28959581866,7.17275705609,-4.81037400838,-4.92721277095,16.1912976526,2.66720609804,-9.60619480952,-10.4450983088,-13.2210481344,-9.48211446218,7.17275705609,-4.92721277095
2023-08,103.617985508,7.16874748468,32.1234996347,6.56461860497,0.340840210457,1,0,1,1,0,1,99.5814855077,95.7898188411,6.56461860497,0,17.1119755979,16.8684629802,3.32008025017,3.07656763248,7.42790150948,7.36114999008,1.04285367025,0.976102150845,5.52953954638,4.57454386478,0.883926256502,-0.0710694251005,0.478550988328,-0.820883995063,-5.47597436239,-6.77540934579,-7.01227884722,-8.15324416744,-7.54463256176,-8.68559788197,7.90645249781,6.54026599502,-4.43312069214,-5.79930719494,16.8684629802,3.07656763248,-10.8208839951,-11.7754093458,-12.6388500099,-9.02389784915,6.54026599502,-5.79930719494
2023-09,109.245600564,9.16132703424,30.2016774633,4.89002807878,-1.87765490499,1,0,1,1,0,1,105.174600564,101.341267231,4.89002807878,0,17.9433378935,17.3899180532,3.88363875268,3.33021891232,7.75302451837,8.13474266575,1.2439951677,1.62571331508,4.03479768625,6.53276157577,-0.713439092134,1.78452479739,-3.3282748498,0.115750027158,-9.398422052,-5.95439717503,-11.0621577156,-7.20484047007,-11.6062713403,-7.74895409485,4.42474966857,8.25049269291,-8.1544268843,-4.32868385996,17.3899180532,3.33021891232,-9.88424997284,-10.954397175,-11.8652573342,-8.37428668492,8.25049269291,-4.32868385996
2023-10,112.414265693,11.150627397,32.7037207702,12.2530676558,6.28300146764,1,0,1,1,0,1,108.308765693,104.433765693,12.2530676558,0,17.1144406681,17.5731595644,2.7869377341,3.2456566304,9.2233019694,8.76862113839,2.59029110728,2.13561027627,10.0339474947,7.70591024374,5.18308722779,2.85504997685,3.19697394295,2.24505411685,-2.98879511071,-3.94071493681,-3.54008484742,-4.79385444946,-4.09595838244,-5.34972798448,12.4202759123,11.0136752552,-0.398504003432,-1.80510466054,17.5731595644,3.2456566304,-7.75494588315,-8.94071493681,-11.2313788616,-7.86438972373,11.0136752552,-1.80510466054
2023-11,111.837506064,11.8200872093,27.7388504651,14.1583015791,8.19183771097,1,0,1,1,0,1,107.697506064,103.780839397,14.1583015791,0,17.6617001316,17.5980563519,3.06639340442,3.00274962474,9.32953692739,9.73399229593,2.57254455383,2.97699992237,9.0489855503,8.97657226187,4.09550179491,4.02308850647,6.86646325741,4.57422995416,0.565072352279,-1.72716095097,0.220679214596,-2.20288496468,-0.346954230667,-2.77051840994,16.1960001848,14.3082222501,3.13761690611,1.2498389714,17.5980563519,3.00274962474,-5.42577004584,-6.72716095097,-10.2660077041,-7.02300007763,14.3082222501,1.2498389714
2023-12,109.031372381,14.5904766396,21.4660542314,7.36345725032,0.939741289164,1,0,1,1,0,1,104.856872381,100.898539048,7.36345725032,0,18.0180282561,17.9387464519,3.15491773572,3.07563593156,10.649137991,9.76179407259,3.76816410599,2.88082018759,7.84678374062,7.99895650261,2.79067649672,2.94284925871,3.65925266213,5.22500589346,-2.75776009447,-1.19200686314,-3.28924926122,-1.45081168026,-3.86864261672,-2.03020503577,14.3083906531,14.9867999661,1.01040401152,1.68881332445,17.9387464519,3.07563593156,-4.77499410654,-6.19200686314,-10.2382059274,-7.11917981241,14.9867999661,1.68881332445
2024-01,105.748925593,14.656403102,15.7922993388,3.00359881869,-3.40022089666,1,0,1,1,0,1,101.539925593,97.5399255926,3.00359881869,0,18.1365109681,18.1808039229,3.00559665455,3.04988960937,9.30670729939,10.5852055622,2.30175190295,3.58025016577,7.10110021692,6.74408751869,1.94236948451,1.58535678628,5.14930176085,4.13736673687,-1.38333284723,-2.3952678712,-1.28386499417,-2.59352102348,-1.87501825992,-3.18467428923,14.4560090602,14.7225722991,0.918419055718,1.18498229456,18.1808039229,3.04988960937,-5.86263326313,-7.3952678712,-9.41479443779,-6.41974983423,14.7225722991,1.18498229456
2024-02,103.236247835,18.9689602703,13.5110830986,-2.33836323704,-8.99580051926,1,0,1,1,0,1,98.9927478353,94.9510811687,-2.33836323704,0,18.3878725445,17.9987070202,2.98915443784,2.59998891353,11.7997713962,10.3183627939,4.67083448836,3.18942588602,5.28437859853,6.51113258793,0.0230243776127,1.24977836701,3.60354578763,5.20671055171,-3.04471067191,-1.44154590784,-3.20744881506,-1.55231206424,-3.81036199105,-2.15522524022,15.4033171839,15.5250733456,1.62612381644,1.74787997818,17.9987070202,2.59998891353,-4.79328944829,-6.44154590784,-9.6816372061,-6.81057411398,15.5250733456,1.74787997818
2024-03,100.212926582,19.9038237333,16.9236061188,-1.66056876851,-8.40606170066,1,0,1,1,0,1,95.9349265824,91.8515932491,-1.66056876851,0,17.471737548,17.5530700785,1.80521564822,1.88654817865,9.84860968607,10.3241002329,2.59569126675,3.07118181354,7.14791894833,7.91442166603,1.78394123891,2.55044395661,6.86728410665,6.9084675218,0.103405795633,0.144589210785,-0.165622383482,0.476841814524,-0.780295469711,-0.137831271705,16.7158937927,17.2325677547,2.69909706238,3.21577102432,17.5530700785,1.88654817865,-3.0915324782,-4.85541078921,-9.67589976714,-6.92881818646,17.2325677547,3.21577102432
2024-04,98.4175145238,20.4281508923,19.3749143433,-0.722170095773,-6.37633676141,1,0,1,1,0,1,94.1050145238,89.9800145238,-0.722170095773,0,16.7996001429,17.0669503508,0.865274449908,1.13262465779,9.32391961628,10.1283364974,1.94701968551,2.75143656668,11.3109674512,8.75775483274,5.84436625331,3.29115363481,10.2545726711,8.2972249246,3.37507250864,1.41772476212,4.80359664211,2.11768304232,4.17716364564,1.49125004585,19.5784922874,18.425561422,5.32209219415,4.1691613288,17.0669503508,1.13262465779,-1.7027750754,-3.58227523788,-9.87166350256,-7.24856343332,18.425561422,4.1691613288
2024-05,97.83695306,21.1647655815,17.6107474124,-1.26764121204,-7.26868539715,1,0,1,1,0,1,93.48995306,89.3232863934,-1.26764121204,0,16.9295133614,16.93432241,0.727383875231,0.732192923815,11.21248019,10.2541836742,3.71159874778,2.75330223201,7.81437809864,8.96708635585,2.24515341221,3.39786166941,7.76981799604,6.84469973689,0.774695982083,-0.150422277067,1.71507486834,0.756153425173,1.07688196163,0.117960518462,18.982298186,17.0988834111,4.48629472986,2.60287995495,16.93432241,0.732192923815,-3.15530026311,-5.15042227707,-9.74581632578,-7.24669776799,17.0988834111,2.60287995495
2024-06,98.6296072931,16.4841711521,25.4708712038,-2.47515845938,-9.52151320606,1,0,1,1,0,1,94.2481072931,90.0397739597,-2.47515845938,0,17.0738537256,16.742210736,0.603920446305,0.272277456707,10.2261512164,9.74578405372,2.60128826275,2.12092110007,7.77591351766,6.20216470551,2.10406534272,0.530316530568,2.50970854351,3.07264776782,-4.60103532192,-4.0380960976,-4.25021123493,-3.95481287962,-4.90016405189,-4.60476569657,12.7358597599,12.8184318215,-1.99974705917,-1.91717499753,16.742210736,0.272277456707,-6.92735223218,-9.0380960976,-10.2542159463,-7.87907889993,12.8184318215,-1.91717499753
2024-07,100.138011007,10.1295607165,28.5846675456,2.03634687977,-5.20422799668,1,0,1,1,0,1,95.7220110069,91.4720110069,2.03634687977,0,16.223265121,16.5201302032,-0.514471951416,-0.217606869291,7.79872075477,8.96768595495,0.049876289681,1.21884148986,3.01620250023,3.99894996998,-2.75826916322,-1.77552169346,-1.06158323607,-0.00556646497645,-8.28794895297,-7.23193218187,-9.32930227225,-7.53229682258,-9.99101499945,-8.19400954978,6.7371375187,8.96211948997,-8.23807266329,-6.01309069201,16.5201302032,-0.217606869291,-10.005566465,-12.2319321819,-11.0323140451,-8.78115851014,8.96211948997,-6.01309069201
2024-08,103.683281673,8.61903186888,27.7986939804,4.62124291428,-1.66425790289,1,0,1,1,0,1,99.2327816727,94.9411150061,4.62124291428,0,16.2632717629,15.6733024517,-0.742269102761,-1.33223841389,8.87818589367,8.85213813783,1.00535991714,0.979312161304,1.20473389207,3.24298341092,-4.67236125989,-2.63411174103,-1.46482470236,0.734260434527,-8.80681227073,-6.60772713384,-9.01737696057,-6.89357975655,-9.690849598,-7.56705239399,7.41336119131,9.58639857236,-7.80145235358,-5.62841497254,15.6733024517,-1.33223841389,-9.26573956547,-11.6077271338,-11.1478618622,-9.0206878387,9.58639857236,-5.62841497254
2024-09,106.749633142,11.2878102809,31.6748936175,12.9474921706,6.85044277373,1,0,1,1,0,1,102.264633142,97.9312998084,12.9474921706,0,14.5333704713,15.6120809782,-2.73997418751,-1.6612636806,9.87950776506,9.29071390476,1.88270027709,1.29390641679,5.50801384048,3.11037587159,-0.471704799984,-2.86934276887,4.72918924202,1.96822871727,-2.72842017782,-5.48938070257,-2.33406003684,-5.55239697505,-3.01929258451,-6.23762952273,14.6086970071,11.258942622,-0.845719900734,-4.19547428578,15.6120809782,-1.6612636806,-8.03177128273,-10.4893807026,-10.7092860952,-8.70609358321,11.258942622,-4.19547428578
2024-10,112.253425725,11.0417734832,25.2881531578,11.696415325,4.5173323873,1,0,1,1,0,1,107.733925725,103.358925725,11.696415325,0,16.0396007004,15.2864855858,-1.50154775152,-2.12076096951,9.11444805556,9.49697791031,0.993659056142,1.43817966661,2.61837988222,4.06319686135,-3.46396224674,-1.96783352336,2.64032161215,3.68475542708,-4.93290965916,-3.83066491849,-5.30575392776,-3.8199069823,-6.00274638568,-4.5110194851,11.7547696677,13.1817333374,-3.93925060302,-2.39248525188,15.2864855858,-2.12076096951,-6.31524457292,-8.83066491849,-10.5030220897,-8.56182033339,13.1817333374,-2.39248525188
